NO,cagegory,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
47,邵氏,冷血十三鹰, 2.84 GiB,1904 * 810, 1h 26mn,4676 Kbps,无字幕或内嵌字幕,冷血十三鹰.The.Avenging.Eagle.1978.1080p.WEB-DL x264.AAC-HD.mkv,0,中国电影2_3T
48,邵氏,出笼马骝, 3.05 GiB,1904 * 814, 1h 29mn,4869 Kbps,无字幕或内嵌字幕,出笼马骝.Monkey.Kung.Fu.1979.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
49,邵氏,十八般武艺, 3.68 GiB,1918 * 816, 1h 40mn,5224 Kbps,无字幕或内嵌字幕,十八般武艺.Legendary.Weapons.of.China.1982.1080p.WEB-DL x264.AAC-HD.mkv,0,中国电影2_3T
50,邵氏,南北狮王, 3.62 GiB,1920 * 816, 1h 44mn,4949 Kbps,无字幕或内嵌字幕,南北狮王.Lion.vs.Lion.1981.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
51,邵氏,少林子弟, 2.58 GiB,960 * 542, 1h 28mn,4166 Kbps,无字幕或内嵌字幕,少林子弟.Men from the Monastery 1974 720p WEB-DL x264 AAC-HD.mkv,0,中国电影2_3T
52,邵氏,洪文定三破白莲教, 3.41 GiB,1920 * 814, 1h 29mn,5429 Kbps,无字幕或内嵌字幕,洪文定三破白莲教.Clan.of.the.White.Lotus.1980.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
53,邵氏,洪熙官, 3.29 GiB,1904 * 814, 1h 36mn,4889 Kbps,无字幕或内嵌字幕,洪熙官.Executioners.From.Shaolin.1977.1080p.WEB-DL.x264.AC3-HD.mkv,0,中国电影2_3T
54,邵氏,清宫大刺杀, 2.91 GiB,1920 * 814, 1h 28mn,4721 Kbps,无字幕或内嵌字幕,清宫大刺杀.The.Flying.Guillotine.2.1978.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
55,邵氏,生死门, 3.27 GiB,1920 * 812, 1h 36mn,4875 Kbps,无字幕或内嵌字幕,生死门.Life.Gamble.1978.1080p.WEB-DL.x264.AC3-HD.mkv,0,中国电影2_3T
56,邵氏,神雕侠侣, 3.27 GiB,1916 * 816, 1h 40mn,4637 Kbps,无字幕或内嵌字幕,神雕侠侣.Brave.Archer.and.His.Mate.1982.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
57,邵氏,螳螂, 3.09 GiB,1912 * 814, 1h 36mn,4603 Kbps,无字幕或内嵌字幕,螳螂.Shaolin.Mantis.1978.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
58,邵氏,铁旗门, 3.48 GiB,1920 * 804, 1h 48mn,4592 Kbps,无字幕或内嵌字幕,铁旗门.The.Flag.of.Iron.1980.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
59,邵氏,长辈, 3.95 GiB,1916 * 812, 1h 54mn,4939 Kbps,无字幕或内嵌字幕,长辈.My.Young.Auntie.1981.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
60,邵氏,飞龙斩, 2.61 GiB,1920 * 816, 1h 22mn,4557 Kbps,无字幕或内嵌字幕,飞龙斩.The.Dragon.Missile.1976.1080p.WEB-DL.x264.AAC-HD.mkv,0,中国电影2_3T
61,邵氏,The, 1.36 GiB,720 * 304, 1h 32mn,2105 Kbps,无字幕或内嵌字幕,The.Shaolin.Avengers.1976.DVDRip.XviD.AC3.DUBBED-RARBG.avi,0,中国电影2_3T
62,邵氏,南方娱乐（bbs, 2.25 GiB,1280 * 720, 1h 22mn,3880 Kbps,无字幕或内嵌字幕,南方娱乐（bbs.nfyl.net).赤脚小子.The.Barefoot.Kid.1993.REMASTERED.DualAudio.DVDRip.X264.AC3.Nfyl.mkv,0,中国电影2_3T
63,邵氏,The, 1.36 GiB,720 * 304, 1h 24mn,2296 Kbps,无字幕或内嵌字幕,The.Kid.With.The.Golden.Arm.1979.DVDRip.XviD.AC3.DUBBED-RARBG.avi,0,中国电影2_3T
64,邵氏,六刺客, 1.37 GiB,704 * 368, 1h 19mn,2465 Kbps,无字幕或内嵌字幕,六刺客.Six.Assassins.1971.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
65,邵氏,冲霄楼, 1.36 GiB,720 * 304, 1h 35mn,2052 Kbps,无字幕或内嵌字幕,冲霄楼.House.Of.Traps.1982.DVDRip.XviD.AC3.SUBBED-RARBG.avi,0,中国电影2_3T
66,邵氏,大侠沈胜衣, 1.36 GiB,720 * 304, 1h 23mn,2337 Kbps,无字幕或内嵌字幕,大侠沈胜衣.Roving.Swordsman.1980.DVDrip.x264.AC3-CMCT.mkv,0,中国电影2_3T
67,邵氏,大刀王五, 511 MiB,720 * 368, 1h 34mn,747 Kbps,无字幕或内嵌字幕,大刀王五.Iron.Bodyguard.1973.SB.DVDRip.rmvb,0,中国电影2_3T
68,邵氏,大旗英雄传, 1.46 GiB,720 * 304, 1h 35mn,2201 Kbps,无字幕或内嵌字幕,大旗英雄传.Clan.Fueds.1982.DVDRip.XviD.AC3.SUBBED-RARBG.avi,0,中国电影2_3T
69,邵氏,女儿国, 1.36 GiB,872 * 376, 1h 22mn,2365 Kbps,无字幕或内嵌字幕,女儿国.The Land of Many Perfumes.1968.DVDRip.872x376.X264.AAC.mkv,0,中国电影2_3T
70,邵氏,成记茶楼, 1.37 GiB,640 * 272, 1h 35mn,2042 Kbps,无字幕或内嵌字幕,成记茶楼.The.Teahouse.1974.x264.mkv,0,中国电影2_3T
71,邵氏,打雀英雄传, 1.37 GiB,716 * 464, 1h 31mn,2131 Kbps,无字幕或内嵌字幕,打雀英雄传.Mahjong.Heroes.1981.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
72,邵氏,林沖夜奔, 1.37 GiB,704 * 368, 1h 28mn,2212 Kbps,无字幕或内嵌字幕,林沖夜奔.Pursuit.1972.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
73,邵氏,梁上君子, 1.37 GiB,716 * 368, 1h 32mn,2106 Kbps,无字幕或内嵌字幕,梁上君子.Fast.Fingers.1983.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
74,邵氏,流氓千王, 1.37 GiB,716 * 352, 1h 27mn,2225 Kbps,无字幕或内嵌字幕,流氓千王.Gambler's.Delight.1981.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
75,邵氏,火烧红莲寺之琴剑恩仇, 1.37 GiB,716 * 368, 1h 27mn,2243 Kbps,无字幕或内嵌字幕,火烧红莲寺之琴剑恩仇.The.Sword.and.the.Lute.1967.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
76,邵氏,猎人, 699 MiB,716 * 352, 1h 36mn,1017 Kbps,无字幕或内嵌字幕,猎人.Diary.Of.A.Lady.Killer.1969.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
77,邵氏,猎魔者, 1.37 GiB,716 * 368, 1h 30mn,2165 Kbps,无字幕或内嵌字幕,猎魔者.Mercernaries.From.Hong.Kong.1982.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
78,邵氏,癫凤狂龙, 3.82 GiB,1280 * 720, 1h 33mn,5847 Kbps,无字幕或内嵌字幕,癫凤狂龙.1982.Three Stooges Go Undercover.HDTV.ETCM.mkv,0,中国电影2_3T
79,邵氏,皇家大贼, 1.38 GiB,720 * 464, 1h 30mn,2196 Kbps,无字幕或内嵌字幕,皇家大贼.1985.DVDRip.X264.AC3.mkv,0,中国电影2_3T
80,邵氏,碧血剑, 1.66 GiB,720 * 304, 1h 44mn,2272 Kbps,无字幕或内嵌字幕,碧血剑.Sword.Stained.With.Royal.Blood.1981.DVDRip.XviD.AC3.SUBBED-RARBG.avi,0,中国电影2_3T
81,邵氏,落叶飞刀, 1.37 GiB,704 * 368, 1h 22mn,2368 Kbps,无字幕或内嵌字幕,落叶飞刀.The.Deadly.Knives.1972.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
82,邵氏,落花时节, 1.37 GiB,716 * 368, 1h 30mn,2169 Kbps,无字幕或内嵌字幕,落花时节.Fallen.Petals.1968.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
83,邵氏,蛊, 1.75 GiB,1280 * 720, 1h 41mn,2461 Kbps,无字幕或内嵌字幕,蛊.Gu.1981.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
84,邵氏,裸血, 699 MiB,712 * 368, 1h 25mn,1140 Kbps,无字幕或内嵌字幕,裸血.Raw.Passions.1969.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
85,邵氏,连体, 1.37 GiB,716 * 448, 1h 25mn,2278 Kbps,无字幕或内嵌字幕,连体.The.Siamese.Twins.1984.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
86,邵氏,连城决, 1.37 GiB,716 * 368, 1h 30mn,2175 Kbps,无字幕或内嵌字幕,连城决.A.Deadly.Secret.1980.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
87,邵氏,连锁, 1.37 GiB,712 * 368, 1h 37mn,2004 Kbps,无字幕或内嵌字幕,连锁.Lady.Jade.Locket.1967.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
88,邵氏,陆小凤之决战前后, 1.37 GiB,716 * 368, 1h 34mn,2069 Kbps,无字幕或内嵌字幕,陆小凤之决战前后.The.Duel.Of.The.Century.1981.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
89,邵氏,陆阿采与黃飞鸿, 1.37 GiB,720 * 416, 1h 32mn,2109 Kbps,无字幕或内嵌字幕,陆阿采与黃飞鸿.Challenge.of.the.Masters.1976.R2.SB.DVDRip.x264.TriAudio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
90,邵氏,马永贞, 1.80 GiB,840 * 464, 1h 28mn,2924 Kbps,无字幕或内嵌字幕,马永贞.Hero.1997.DVDRip.x264.AC3.2Audios-CMCT.mkv,0,中国电影2_3T
91,邵氏,麻疯怪拳, 1.37 GiB,704 * 368, 1h 33mn,2100 Kbps,无字幕或内嵌字幕,麻疯怪拳.The.Tigress.of.Shaolin.1979.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
92,邵氏,龙虎会风云, 1.37 GiB,716 * 368, 1h 20mn,2423 Kbps,无字幕或内嵌字幕,龙虎会风云.Heroes.of.Sung.1973.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
93,邵氏,龙虎少爷, 2.05 GiB,716 * 368, 1h 44mn,2806 Kbps,无字幕或内嵌字幕,龙虎少爷.The.Treasure.Hunters.1981.R3.SB.DVDRip.x264.TriAudio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
94,邵氏,龙虎沟, 699 MiB,704 * 352, 1h 33mn,1048 Kbps,无字幕或内嵌字幕,龙虎沟.The.Dragon.Creek.1967.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
95,邵氏,龙门金剑, 1.37 GiB,716 * 368, 1h 40mn,1939 Kbps,无字幕或内嵌字幕,龙门金剑.The.Golden.Sword.1969.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
96,邵氏,一乐也, 1.61 GiB,1280 * 720, 1h 30mn,2543 Kbps,无字幕或内嵌字幕,一乐也.The.Hap-piest.Moment.1973.DVD9.720P.x264.AAC2.0.mkv,0,中国电影2_3T
97,邵氏,一夫官闻, 1.36 GiB,704 * 368, 1h 28mn,2216 Kbps,无字幕或内嵌字幕,一夫官闻.The.Invincible.Sword.1971.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
98,邵氏,七十二家房客, 1.37 GiB,640 * 272, 1h 37mn,2004 Kbps,无字幕或内嵌字幕,七十二家房客.The.House.of.72.Tenants.1973.R3.SB.DVDRip.x264.TriAudio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
99,邵氏,七煞, 1.37 GiB,696 * 384, 1h 34mn,2069 Kbps,无字幕或内嵌字幕,七煞.To.Kill.a.Mastermind.1979.R3.SB.SUBBED.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
100,邵氏,七金尸, 698 MiB,640 * 256, 1h 14mn,1302 Kbps,无字幕或内嵌字幕,七金尸.The.Seven.Brothers.Meet.Dracula.1974.R1.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
101,邵氏,万箭穿心, 1.37 GiB,704 * 368, 1h 34mn,2069 Kbps,无字幕或内嵌字幕,万箭穿心.Oath.of.Death.1971.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
102,邵氏,万花迎春, 1.37 GiB,716 * 352, 1h 48mn,1798 Kbps,无字幕或内嵌字幕,万花迎春.The.Dancing.Millionairess.1964.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
103,邵氏,三十年细说从头, 698 MiB,640 * 256, 1h 29mn,1089 Kbps,无字幕或内嵌字幕,三十年细说从头.Passing.Flickers.1982.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
104,邵氏,三少爷的剑, 1.37 GiB,720 * 320, 1h 30mn,2169 Kbps,无字幕或内嵌字幕,三少爷的剑.Death.Duel.1977.R2.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
105,邵氏,乾隆下扬州, 700 MiB,640 * 256, 1h 33mn,1045 Kbps,无字幕或内嵌字幕,乾隆下扬州.The.Voyage.of.Emperor.Chien.Lung.1978.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
106,邵氏,乾隆下江南, 1.37 GiB,716 * 368, 1h 39mn,1963 Kbps,无字幕或内嵌字幕,乾隆下江南.The.Adventures.of.Emperor.Chien.Lung.1977.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
107,邵氏,乾隆皇与三姑娘, 1.37 GiB,720 * 368, 1h 40mn,1945 Kbps,无字幕或内嵌字幕,乾隆皇与三姑娘.Emperor.Chien.Lung.and.the.Beauty.1979.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
108,邵氏,乾隆皇君臣斗智, 1.37 GiB,716 * 368, 1h 27mn,2239 Kbps,无字幕或内嵌字幕,乾隆皇君臣斗智.The.Emperor.and.the.Minister.1982.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
109,邵氏,乾隆皇奇遇记, 1.37 GiB,720 * 368, 1h 38mn,1987 Kbps,无字幕或内嵌字幕,乾隆皇奇遇记.Emperor.Chien.Lung.1976.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
110,邵氏,云泥, 697 MiB,720 * 288, 1h 36mn,1010 Kbps,无字幕或内嵌字幕,云泥.When.The.Clouds.Roll.By.1968.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
111,邵氏,五大汉, 1.37 GiB,716 * 368, 1h 21mn,2389 Kbps,无字幕或内嵌字幕,五大汉.Five.Tough.Guys.1974.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
112,邵氏,亚洲秘密警察, 698 MiB,704 * 368, 1h 32mn,1055 Kbps,无字幕或内嵌字幕,亚洲秘密警察.Asia-Pol.1967.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
113,邵氏,人蛇鼠, 1.36 GiB,704 * 368, 1h 35mn,2055 Kbps,无字幕或内嵌字幕,人蛇鼠.Fangs.of.the.Cobra.1977.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
114,邵氏,侠客行, 1.37 GiB,716 * 368, 1h 23mn,2358 Kbps,无字幕或内嵌字幕,侠客行.Ode.to.Gallantry.1982.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
115,邵氏,倚天屠龙记, 1.36 GiB,716 * 368, 1h 41mn,1922 Kbps,无字幕或内嵌字幕,倚天屠龙记.Heaven.Sword.and.Dragon.Sabre.1978.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
116,邵氏,倚天屠龙记大结局, 1.36 GiB,716 * 368, 1h 35mn,2041 Kbps,无字幕或内嵌字幕,倚天屠龙记大结局.Heaven.Sword.and.Dragon.Sabre.II.1978.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
117,邵氏,倩女幽魂, 1.37 GiB,640 * 480, 1h 19mn,2466 Kbps,无字幕或内嵌字幕,倩女幽魂.Enchanting.Shadow.1959.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
118,邵氏,倾国倾城, 1.36 GiB,640 * 272, 1h 47mn,1815 Kbps,无字幕或内嵌字幕,倾国倾城.The.Empress.Dowager.1975.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
119,邵氏,儒侠, 1.37 GiB,716 * 368, 1h 34mn,2073 Kbps,无字幕或内嵌字幕,儒侠.The.Silent.Swordsman.1967.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
120,邵氏,再见七日情, 1.36 GiB,720 * 464, 1h 26mn,2266 Kbps,无字幕或内嵌字幕,再见七日情.Let's.Make.Laugh.II.1985.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
121,邵氏,十二金牌, 1.36 GiB,720 * 320, 1h 41mn,1924 Kbps,无字幕或内嵌字幕,十二金牌.The.Twelve.Gold.Medallions.1970.R2.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
122,邵氏,十字锁喉手, 1.36 GiB,716 * 368, 1h 28mn,2200 Kbps,无字幕或内嵌字幕,十字锁喉手.Shaolin.Hand.Lock.1978.R1.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
123,邵氏,千娇百媚, 1.37 GiB,716 * 352, 1h 53mn,1726 Kbps,无字幕或内嵌字幕,千娇百媚.Les.Belles.1960.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
124,邵氏,千王斗千霸, 1.37 GiB,716 * 368, 1h 39mn,1966 Kbps,无字幕或内嵌字幕,千王斗千霸.Challenge.of.the.Gamesters.1981.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS (1).mkv,0,中国电影2_3T
125,邵氏,千面魔女, 1.37 GiB,720 * 432, 1h 16mn,2553 Kbps,无字幕或内嵌字幕,千面魔女.Temptress.Of.A.Thousand.Faces.1969.R2.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
126,邵氏,卒仔抽车, 1.36 GiB,704 * 464, 1h 30mn,2155 Kbps,无字幕或内嵌字幕,"卒仔抽车.Rolls, Rolls, I.Love.You.1982.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv",0,中国电影2_3T
127,邵氏,叛逆, 1.37 GiB,716 * 368, 1h 52mn,1734 Kbps,无字幕或内嵌字幕,叛逆.The.Generation.Gap.1973.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
128,邵氏,唐人街功夫小子, 1.36 GiB,716 * 368, 1h 26mn,2251 Kbps,无字幕或内嵌字幕,唐人街功夫小子.Chinatown.Kid.1977.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
129,邵氏,四骑士, 1.36 GiB,704 * 368, 1h 44mn,1878 Kbps,无字幕或内嵌字幕,四骑士.Four.Riders.1972.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
130,邵氏,圆月弯刀, 1.37 GiB,704 * 368, 1h 33mn,2082 Kbps,无字幕或内嵌字幕,圆月弯刀.Full.Moon.Scimitar.1979.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
131,邵氏,声色犬马, 1.64 GiB,1280 * 720, 1h 37mn,2403 Kbps,无字幕或内嵌字幕,声色犬马.Sin-ful.Confession.1974.DVD9.720P.x264.AAC2.mkv,0,中国电影2_3T
132,邵氏,夕阳恋人, 1.37 GiB,716 * 368, 1h 34mn,2069 Kbps,无字幕或内嵌字幕,夕阳恋人.Sunset.1971.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
133,邵氏,天涯明月刀, 2.05 GiB,700 * 432, 1h 33mn,3149 Kbps,无字幕或内嵌字幕,天涯明月刀.The.Magic.Blade.1976.R2.SB.DVDRip.x264.4Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
134,邵氏,天蚕变, 1.37 GiB,716 * 368, 1h 33mn,2101 Kbps,无字幕或内嵌字幕,天蚕变.Bastard.Swordsman.1983.R1.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
135,邵氏,天龙八部, 1.37 GiB,712 * 368, 1h 12mn,2689 Kbps,无字幕或内嵌字幕,天龙八部.battle.wizard.1977.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
136,邵氏,太极拳, 1.37 GiB,712 * 352, 1h 26mn,2270 Kbps,无字幕或内嵌字幕,太极拳.The.Shadow.Boxer.1974.R1.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
137,邵氏,如来神掌, 1.38 GiB,720 * 416, 1h 33mn,2111 Kbps,无字幕或内嵌字幕,如来神掌.Buddha's.Palm.1982.R2.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
138,邵氏,妖魂, 1.37 GiB,716 * 368, 1h 28mn,2219 Kbps,无字幕或内嵌字幕,妖魂.The.Enchantress.1983.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
139,邵氏,娃娃夫人, 1.36 GiB,716 * 352, 1h 23mn,2329 Kbps,无字幕或内嵌字幕,娃娃夫人.The.Merry.Wife.1972.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
140,邵氏,子曰食色性也, 697 MiB,704 * 352, 1h 40mn,968 Kbps,无字幕或内嵌字幕,子曰食色性也.Sensual.Pleasures.1978.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
141,邵氏,射雕英雄传, 1.37 GiB,720 * 368, 2h 2mn,1603 Kbps,无字幕或内嵌字幕,射雕英雄传.Brave.Archer.1977.R1.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
142,邵氏,射雕英雄传3, 1.37 GiB,716 * 368, 1h 32mn,2114 Kbps,无字幕或内嵌字幕,射雕英雄传3.Brave.Archer.3.1981.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
143,邵氏,射雕英雄传续集, 1.75 GiB,720 * 304, 1h 50mn,2270 Kbps,无字幕或内嵌字幕,射雕英雄传续集.The.Brave.Archer.2.1978.DVDRip.XviD.AC3.SUBBED-RARBG.avi,0,中国电影2_3T
144,邵氏,小云雀, 1.37 GiB,716 * 368, 1h 53mn,1728 Kbps,无字幕或内嵌字幕,小云雀.The.Lark.1965.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
145,邵氏,小杂种, 698 MiB,640 * 256, 1h 42mn,956 Kbps,无字幕或内嵌字幕,小杂种.The.Bastard.1973.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
146,邵氏,小楼残梦, 1.36 GiB,716 * 352, 1h 16mn,2538 Kbps,无字幕或内嵌字幕,小楼残梦.The.Forbidden.Past.1979.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
147,邵氏,小毒龙, 1.37 GiB,716 * 368, 1h 21mn,2389 Kbps,无字幕或内嵌字幕,小毒龙.The.Young.Avenger.1972.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
148,邵氏,少年苏乞儿, 1.37 GiB,704 * 368, 1h 25mn,2300 Kbps,无字幕或内嵌字幕,少年苏乞儿.The.Young.Vagabond.1985.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
149,邵氏,少林与武当, 1.68 GiB,720 * 432, 1h 41mn,2376 Kbps,无字幕或内嵌字幕,少林与武当.Two.Champions.of.Shaolin.1978.R2.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
150,邵氏,少林传人, 1.61 GiB,720 * 368, 1h 33mn,2458 Kbps,无字幕或内嵌字幕,少林传人.Shaolin.Prince.1982.R3.SB.DVDRip.x264.TriAudio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
151,邵氏,少林英雄榜, 1.37 GiB,704 * 368, 1h 19mn,2473 Kbps,无字幕或内嵌字幕,少林英雄榜.Shaolin.Abbot.1979.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
152,邵氏,尸妖, 1.49 GiB,1280 * 720, 1h 21mn,2615 Kbps,无字幕或内嵌字幕,尸妖.Cor-pse.Mania.1981.DVD5.720P.x264.AAC2.0.Mandarin.内封特效中字简体.mkv,0,中国电影2_3T
153,邵氏,山歌姻缘, 1.37 GiB,704 * 368, 1h 15mn,2601 Kbps,无字幕或内嵌字幕,山歌姻缘.Songfest.1963.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
154,邵氏,山歌恋, 1.37 GiB,704 * 368, 1h 41mn,1931 Kbps,无字幕或内嵌字幕,山歌恋.The.Shepherd.Girl.1964.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
155,邵氏,应召名册, 698 MiB,720 * 368, 1h 27mn,1116 Kbps,无字幕或内嵌字幕,应召名册.Call.girls.1977.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
156,邵氏,张保仔大海盗, 697 MiB,704 * 368, 1h 36mn,1012 Kbps,无字幕或内嵌字幕,张保仔大海盗.The.Pirate.1973.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
157,邵氏,影子神鞭, 1.37 GiB,1280 * 544, 1h 15mn,2579 Kbps,无字幕或内嵌字幕,影子神鞭.The.Shadow.Whip.1971.UpScaled.DVDRip.x264.AC3-SILI.mkv,0,中国电影2_3T
158,邵氏,徐老虎与白寡妇, 1.36 GiB,716 * 352, 1h 26mn,2269 Kbps,无字幕或内嵌字幕,徐老虎与白寡妇.The.Tiger.and.the.Widow.1980.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
159,邵氏,御貓三戏锦毛鼠, 1.36 GiB,716 * 368, 1h 31mn,2139 Kbps,无字幕或内嵌字幕,御貓三戏锦毛鼠.Cat.vs.Rat.1982.R3.SB.DVDRip.x264.2Audio.AC3.iNT-NowYS.mkv,0,中国电影2_3T
160,邵氏,怨妇狂娃疯杀手, 1.36 GiB,704 * 368, 1h 39mn,1967 Kbps,无字幕或内嵌字幕,怨妇狂娃疯杀手.Stud.and.the.Nympho.1980.R3.SB.DVDRip.x264.AC3.iNT-NowYS.mkv,0,中国电影2_3T
